,Date,Open,High,Low,Close,Adj Close,Volume
1782,2007-11-05,14.511785,14.604377,14.0867,14.351851000000002,14.351851000000002,50618500
1783,2007-11-06,14.309764000000001,14.431818,14.069865,14.347643,14.347643,34413700
1784,2007-11-07,14.149832,14.545454999999999,14.107744,14.179293,14.179293,39666800
1785,2007-11-08,14.107744,14.175084,13.409091,13.636364000000002,13.636364000000002,56419700
1786,2007-11-09,13.712121,14.452862,13.636364000000002,14.082492000000002,14.082492000000002,85664000
1787,2007-11-12,14.15404,14.335017,13.766835,13.842592000000002,13.842592000000002,41493700
1788,2007-11-13,13.994107999999999,14.208754999999998,13.543771,13.98569,13.98569,42375400
1789,2007-11-14,13.888889,14.099326000000001,13.61532,13.737373000000002,13.737373000000002,34846100
1790,2007-11-15,13.779460999999998,13.842592000000002,13.388047,13.522727,13.522727,40102100
1791,2007-11-16,13.64899,13.825757999999999,13.455387,13.779460999999998,13.779460999999998,37012300
1792,2007-11-19,13.779460999999998,13.943603,13.468014000000002,13.556397,13.556397,39110100
1793,2007-11-20,13.480639000000002,13.821548000000002,13.244948999999998,13.58165,13.58165,47230300
1794,2007-11-21,13.404882,13.636364000000002,13.093434,13.295454999999999,13.295454999999999,25834000
1795,2007-11-23,13.425926,13.44697,13.173401,13.44276,13.44276,10202000
1796,2007-11-26,13.577441,13.674242000000001,13.021886,13.047138,13.047138,39306600
1797,2007-11-27,13.148148999999998,13.838384,13.148148999999998,13.686869,13.686869,44506900
1798,2007-11-28,13.994107999999999,14.583332999999998,13.947810999999998,14.204545000000001,14.204545000000001,48181000
1799,2007-11-29,14.208754999999998,14.377104999999998,13.968855,14.120370000000001,14.120370000000001,28313300
1800,2007-11-30,14.297138,14.335017,13.977273,14.111953,14.111953,32810400
1801,2007-12-03,13.981482000000002,14.212963,13.821548000000002,13.867845999999998,13.867845999999998,27772300
1802,2007-12-04,13.787879,14.061448,13.762626999999998,13.859426999999998,13.859426999999998,28514600
1803,2007-12-05,14.05724,14.116160999999998,13.88468,14.036195999999999,14.036195999999999,24531000
1804,2007-12-06,14.234007,14.343434,14.05724,14.212963,14.212963,27626400
1805,2007-12-07,14.225589000000001,14.330808,14.090909,14.196128,14.196128,23172800
1806,2007-12-10,14.078282000000002,14.297138,13.977273,14.246633,14.246633,24767400
1807,2007-12-11,14.541245000000002,14.781145,14.183501000000001,14.187710999999998,14.187710999999998,38407300
1808,2007-12-12,14.444445000000002,14.617003,14.208754999999998,14.482323999999998,14.482323999999998,38601600
1809,2007-12-13,14.431818,14.638047,14.288720000000001,14.347643,14.347643,25683800
1810,2007-12-14,14.238215,14.250842,13.712121,13.762626999999998,13.762626999999998,33965600
1811,2007-12-17,13.686869,13.926767000000002,13.367003,13.421717999999998,13.421717999999998,28597700
1812,2007-12-18,13.51431,13.653198000000001,13.320707,13.459596,13.459596,26130000
1813,2007-12-19,13.484848000000001,13.733165,13.261785,13.329123999999998,13.329123999999998,33563800
1814,2007-12-20,13.653198000000001,14.15404,13.535354000000002,14.044613,14.044613,32868100
1815,2007-12-21,14.330808,14.617003,14.225589000000001,14.436027,14.436027,40948400
1816,2007-12-24,14.431818,14.558081,14.267676000000002,14.381313,14.381313,9218100
1817,2007-12-26,14.309764000000001,14.549664000000002,14.309764000000001,14.515993,14.515993,12288100
1818,2007-12-27,14.520202,14.591751,14.145623,14.162457,14.162457,19384800
1819,2007-12-28,14.372895000000002,14.444445000000002,14.082492000000002,14.217172,14.217172,11281000
1820,2007-12-31,14.099326000000001,14.141414000000001,13.905724,13.968855,13.968855,14930300
1821,2008-01-02,14.078282000000002,14.103535999999998,13.535354000000002,13.674242000000001,13.674242000000001,27943600
1822,2008-01-03,13.733165,14.019360999999998,13.678451999999998,13.821548000000002,13.821548000000002,20519100
1823,2008-01-04,13.733165,14.111953,13.106061,13.173401,13.173401,29543800
1824,2008-01-07,13.223906,13.265993,12.693603,12.811448,12.811448,44513100
1825,2008-01-08,12.840909,13.093434,12.626263,12.630471,12.630471,33702100
1826,2008-01-09,12.672559,12.744108,12.209596000000001,12.571548,12.571548,42864200
1827,2008-01-10,12.428452,12.967172,12.314815,12.777778,12.777778,45606800
1828,2008-01-11,12.630471,12.794613,12.323233,12.491583,12.491583,29344000
1829,2008-01-14,12.638889,12.702021,12.205387,12.302189,12.302189,41139700
1830,2008-01-15,12.201179,12.201179,11.72138,11.763468,11.763468,52006800
1831,2008-01-16,11.658249,12.1633,11.645622999999999,11.822391,11.822391,52113200
1832,2008-01-17,12.108586,12.188552,11.79293,11.835017,11.835017,51693600
1833,2008-01-18,11.835017,12.058081,11.548821,11.923401,11.923401,59257200
1834,2008-01-22,10.980639,11.822391,10.951179,11.460438,11.460438,50254700
1835,2008-01-23,11.031145,12.579967,10.993266,12.180135,12.180135,84443200
1836,2008-01-24,11.18266,11.55303,10.837543,11.439394,11.439394,126752700
1837,2008-01-25,11.515152,11.616161,11.064815,11.292088,11.292088,66868400
1838,2008-01-28,11.119529,11.456228999999999,11.022727,11.308923,11.308923,39749500
1839,2008-01-29,11.237373,11.292088,10.917508,10.993266,10.993266,57136800
1840,2008-01-30,10.803872,11.359427,10.791245,11.069023,11.069023,57206200
1841,2008-01-31,10.94276,11.473064,10.900674,11.31734,11.31734,53046100
1842,2008-02-01,11.637205,12.205387,11.380471,12.125421000000001,12.125421000000001,61392700
1843,2008-02-04,12.066499,12.281145,12.032828,12.125421000000001,12.125421000000001,45935600
1844,2008-02-05,11.914983,11.986532,11.65404,11.691919,11.691919,42487800
1845,2008-02-06,11.801347,12.015993,11.645622999999999,11.696128,11.696128,39923200
1846,2008-02-07,11.523569,11.986532,11.523569,11.717172,11.717172,40339400
1847,2008-02-08,11.632997,11.847643,11.582492,11.813972999999999,11.813972999999999,31515200
1848,2008-02-11,11.742424,11.96128,11.616161,11.856061,11.856061,27498100
1849,2008-02-12,11.948653,11.948653,11.569865,11.662457,11.662457,35751900
1850,2008-02-13,11.780303,11.784512,11.447811,11.72138,11.72138,35614100
1851,2008-02-14,11.780303,11.965488,11.675084,11.746633000000001,11.746633000000001,27647800
1852,2008-02-15,11.641414,11.851851,11.574074000000001,11.696128,11.696128,28659500
1853,2008-02-19,11.843434,11.847643,11.574074000000001,11.641414,11.641414,24804000
1854,2008-02-20,11.531986,11.55303,11.207912,11.464646,11.464646,39850900
1855,2008-02-21,11.515152,11.565657,11.321548,11.372053999999999,11.372053999999999,28936800
1856,2008-02-22,11.401515,11.679293,11.355219,11.662457,11.662457,34040000
1857,2008-02-25,11.658249,11.839226,11.5867,11.78872,11.78872,35086100
1858,2008-02-26,11.687711,11.826599,11.38468,11.578282000000002,11.578282000000002,40247300
1859,2008-02-27,11.519361,11.679293,11.388889,11.616161,11.616161,23689400
1860,2008-02-28,11.502525,11.628788,11.393098,11.477273,11.477273,22812200
1861,2008-02-29,11.367846,11.397306,11.01431,11.094275999999999,11.094275999999999,41515800
1862,2008-03-03,11.039562,11.069023,10.820707,10.87963,10.87963,32858400
1863,2008-03-04,10.753366999999999,11.11532,10.660774,11.047979,11.047979,42871100
1864,2008-03-05,11.01431,11.41835,10.968014,11.254209,11.254209,29894800
1865,2008-03-06,11.144781,11.31734,10.989058,10.997475,10.997475,29162700
1866,2008-03-07,10.904882,11.140573,10.740741,10.850168,10.850168,34254700
1867,2008-03-10,10.867003,11.01431,10.761785,10.824916,10.824916,32671100
1868,2008-03-11,11.047979,11.14899,10.837543,11.11532,11.11532,33297200
1869,2008-03-12,11.11532,11.447811,11.102694,11.191077,11.191077,27307600
1870,2008-03-13,11.136364,11.376263,10.951179,11.237373,11.237373,29316200
1871,2008-03-14,11.271044,11.359427,10.867003,11.047979,11.047979,38601200
1872,2008-03-17,10.77862,10.993266,10.563972999999999,10.84596,10.84596,39986400
1873,2008-03-18,11.064815,11.611953,10.900674,11.595118,11.595118,55134800
1874,2008-03-19,11.55724,12.159091,11.55303,11.561448,11.561448,48391200
1875,2008-03-20,11.595118,12.083333,11.35101,12.037037,12.037037,48809400
1876,2008-03-24,11.948653,12.760942,11.910774,12.546296,12.546296,37294400
1877,2008-03-25,12.529461,12.613636,12.209596000000001,12.373737,12.373737,27993300
1878,2008-03-26,12.39899,12.436869,12.201179,12.403198,12.403198,27468200
1879,2008-03-27,12.516835,13.202862,12.441077,12.937711,12.937711,48963800
1880,2008-03-28,13.026094,13.156566,12.647306,12.718855,12.718855,33789300
1881,2008-03-31,12.571548,12.672559,12.394781,12.558923,12.558923,32526900
1882,2008-04-01,12.828282000000002,13.236532,12.815657,13.219697,13.219697,37168000
1883,2008-04-02,13.308081,13.552189000000002,13.131313,13.367003,13.367003,36186900
1884,2008-04-03,13.585857999999998,13.602694,13.278620000000002,13.350168,13.350168,41920000
1885,2008-04-04,13.44697,14.0867,13.371212,13.863635999999998,13.863635999999998,49773300
1886,2008-04-07,13.926767000000002,14.05724,13.619529,13.64899,13.64899,25637200
1887,2008-04-08,13.573232999999998,13.594276,13.194445000000002,13.409091,13.409091,31280900
1888,2008-04-09,13.455387,13.468014000000002,13.169192,13.291245000000002,13.291245000000002,21846600
1889,2008-04-10,13.244948999999998,13.522727,13.244948999999998,13.451179000000002,13.451179000000002,22810000
1890,2008-04-11,13.249158,13.312289000000002,12.916667,12.992424,12.992424,24632900
1891,2008-04-14,13.068182,13.362795000000002,13.000842,13.202862,13.202862,23748300
1892,2008-04-15,13.383839000000002,13.451179000000002,13.164983,13.291245000000002,13.291245000000002,26190800
1893,2008-04-16,13.505892000000001,13.75,13.291245000000002,13.518517999999998,13.518517999999998,58167000
1894,2008-04-17,13.152357,13.215488,12.731482000000002,13.051347,13.051347,60907800
1895,2008-04-18,13.451179000000002,13.505892000000001,13.244948999999998,13.34596,13.34596,43665100
1896,2008-04-21,13.106061,13.253367,12.777778,12.891414,12.891414,36711500
1897,2008-04-22,12.798821,13.085017,12.773569,13.000842,13.000842,29381300
1898,2008-04-23,13.000842,13.005051,12.718855,12.908249,12.908249,27238400
1899,2008-04-24,12.929293,13.350168,12.811448,13.135522,13.135522,34108100
1900,2008-04-25,13.131313,13.240741,12.878788,13.173401,13.173401,26953300
1901,2008-04-28,13.160773999999998,13.383839000000002,13.034512,13.169192,13.169192,21355200
1902,2008-04-29,13.118687,13.186027,13.047138,13.080808,13.080808,16414100
1903,2008-04-30,13.169192,13.468014000000002,13.080808,13.169192,13.169192,48996400
1904,2008-05-01,12.975589,13.392256,12.97138,13.375421,13.375421,27219200
1905,2008-05-02,13.404882,13.409091,12.899832,13.093434,13.093434,38726400
1906,2008-05-05,13.009259,13.194445000000002,12.950336,12.988215,12.988215,22048000
1907,2008-05-06,12.90404,13.030303,12.781986,12.958755,12.958755,25078600
1908,2008-05-07,12.832492,12.996633000000001,12.487373,12.542088,12.542088,29338300
1909,2008-05-08,12.60101,12.8367,12.495791,12.710438,12.710438,23678900
1910,2008-05-09,12.617846,12.706228999999999,12.327441,12.626263,12.626263,19240800
1911,2008-05-12,12.731482000000002,13.131313,12.706228999999999,13.097643,13.097643,32499400
1912,2008-05-13,13.04293,13.265993,12.925084,13.219697,13.219697,31457200
1913,2008-05-14,13.173401,13.430135,13.085017,13.139729999999998,13.139729999999998,27652600
1914,2008-05-15,13.110270000000002,13.44276,12.988215,13.438552,13.438552,27082300
1915,2008-05-16,13.505892000000001,13.510101,12.912457,13.118687,13.118687,45081700
1916,2008-05-19,13.131313,13.202862,12.899832,12.996633000000001,12.996633000000001,21351200
1917,2008-05-20,12.941919,13.04293,12.748317,12.882997,12.882997,23808200
1918,2008-05-21,12.967172,13.021886,12.533669999999999,12.655724000000001,12.655724000000001,36768100
1919,2008-05-22,12.630471,12.933501,12.60101,12.857744,12.857744,26068200
1920,2008-05-23,12.702021,12.80724,12.60101,12.702021,12.702021,23932400
1921,2008-05-27,12.714646,13.034512,12.655724000000001,12.777778,12.777778,35916500
1922,2008-05-28,12.786196,12.857744,12.247475,12.478956,12.478956,36520300
1923,2008-05-29,12.466330000000001,12.676767,12.466330000000001,12.546296,12.546296,26621100
1924,2008-05-30,12.546296,12.643098,12.436869,12.630471,12.630471,24108300
1925,2008-06-02,12.622053999999999,12.622053999999999,12.218014,12.335858,12.335858,28965100
1926,2008-06-03,12.411616,12.727273,12.154882,12.323233,12.323233,40070200
1927,2008-06-04,12.260100999999999,12.752525,12.222222,12.579967,12.579967,32440700
1928,2008-06-05,12.664142,12.756734,12.512627,12.651515,12.651515,22854700
1929,2008-06-06,12.542088,12.588384,12.243266,12.314815,12.314815,30475000
1930,2008-06-09,12.293771000000001,12.457912,12.007576,12.234848,12.234848,29062200
1931,2008-06-10,11.982324,12.272727,11.978114,12.19697,12.19697,25985100
1932,2008-06-11,12.104377000000001,12.167508,11.632997,11.666667,11.666667,48398100
1933,2008-06-12,11.763468,12.041245,11.729797999999999,11.818182,11.818182,39682200
1934,2008-06-13,11.965488,12.074916,11.784512,11.944445,11.944445,40990700
1935,2008-06-16,12.015993,12.138047,11.881313,12.058081,12.058081,41291000
1936,2008-06-17,12.074916,12.209596000000001,11.990741,12.125421000000001,12.125421000000001,34360000
1937,2008-06-18,12.091751,12.344275999999999,11.96128,12.175925999999999,12.175925999999999,32103500
1938,2008-06-19,12.19697,12.335858,11.923401,12.276936,12.276936,26902200
1939,2008-06-20,12.142256,12.142256,11.813972999999999,11.856061,11.856061,42555500
1940,2008-06-23,11.95707,11.96128,11.569865,11.670876,11.670876,35872300
1941,2008-06-24,11.590909,11.965488,11.531986,11.784512,11.784512,31050000
1942,2008-06-25,11.826599,12.037037,11.784512,11.851851,11.851851,30137400
1943,2008-06-26,11.755051,11.763468,11.578282000000002,11.611953,11.611953,36927700
1944,2008-06-27,11.561448,11.780303,11.426767,11.62037,11.62037,33691900
1945,2008-06-30,11.544613,11.632997,11.31734,11.502525,11.502525,31461300
1946,2008-07-01,11.372053999999999,11.759259,11.35101,11.675084,11.675084,38132800
1947,2008-07-02,11.780303,11.780303,11.376263,11.409933,11.409933,28753100
1948,2008-07-03,11.409933,11.548821,11.258417,11.279461,11.279461,15611200
1949,2008-07-07,11.31734,11.468855,11.039562,11.329967,11.329967,33406700
1950,2008-07-08,11.363636,12.070707,11.241583,12.058081,12.058081,44823200
1951,2008-07-09,12.108586,12.260100999999999,11.763468,11.763468,11.763468,40913000
1952,2008-07-10,11.809764,11.994949,11.565657,11.86027,11.86027,29244900
1953,2008-07-11,11.704545,11.965488,11.456228999999999,11.78872,11.78872,32295500
1954,2008-07-14,11.910774,11.952862,11.426767,11.569865,11.569865,29564300
1955,2008-07-15,11.401515,11.624578999999999,10.921717999999998,11.31734,11.31734,43966200
1956,2008-07-16,11.515152,11.923401,11.254209,11.826599,11.826599,50827100
1957,2008-07-17,10.260942,10.467172,9.89899,10.185185,10.185185,189775100
1958,2008-07-18,10.130471,10.214646,9.987373,10.092592,10.092592,54655100
1959,2008-07-21,10.109427,10.189394,10.058923,10.126263,10.126263,39347000
1960,2008-07-22,10.004209,10.568182,10.004209,10.53872,10.53872,44804900
1961,2008-07-23,10.723906,10.997475,10.576599,10.681818,10.681818,31142400
1962,2008-07-24,10.61027,10.694445,10.176767,10.265152,10.265152,40402600
1963,2008-07-25,10.269361,10.702862,10.269361,10.690236,10.690236,45524600
1964,2008-07-28,10.681818,10.723906,10.328282000000002,10.429293,10.429293,26519700
1965,2008-07-29,10.492424,10.976431,10.488215,10.740741,10.740741,37233300
1966,2008-07-30,10.740741,10.959596000000001,10.555555,10.728114,10.728114,27794600
1967,2008-07-31,10.563972999999999,10.858586,10.530303,10.593434,10.593434,28564200
1968,2008-08-01,10.63973,10.643939,10.042088,10.345118,10.345118,58029900
1969,2008-08-04,10.30724,10.63973,10.227273,10.54293,10.54293,24542100
1970,2008-08-05,10.702862,10.812289,10.530303,10.77862,10.77862,33697800
1971,2008-08-06,10.698653,10.774411,10.530303,10.70707,10.70707,38987300
1972,2008-08-07,10.719697,10.909091,10.53872,10.715488,10.715488,33491300
1973,2008-08-08,10.723906,11.161616,10.61027,11.094275999999999,11.094275999999999,28380800
1974,2008-08-11,10.976431,11.367846,10.799664,11.258417,11.258417,27599800
1975,2008-08-12,11.18266,11.271044,10.934343,10.963804,10.963804,30153500
1976,2008-08-13,10.896464,11.106902,10.761785,10.858586,10.858586,31384100
1977,2008-08-14,10.850168,11.060606,10.740741,10.963804,10.963804,31788900
1978,2008-08-15,10.94276,11.140573,10.909091,10.934343,10.934343,26143300
1979,2008-08-18,10.84596,10.980639,10.652357,10.736532,10.736532,30272100
1980,2008-08-19,10.648149,10.850168,10.648149,10.686027000000001,10.686027000000001,23598100
1981,2008-08-20,10.635522,10.686027000000001,10.420876,10.505051,10.505051,30506600
1982,2008-08-21,10.429293,10.429293,10.189394,10.319865,10.319865,30185100
1983,2008-08-22,10.399832,10.622895,10.269361,10.534512,10.534512,19982100
1984,2008-08-25,10.467172,10.475589,10.357744,10.425084,10.425084,19017700
1985,2008-08-26,10.521886,10.530303,10.277778,10.378788,10.378788,16967400
1986,2008-08-27,10.382997,10.563972999999999,10.298821,10.47138,10.47138,15946200
1987,2008-08-28,10.433501,10.728114,10.412457,10.690236,10.690236,14979200
1988,2008-08-29,10.54293,10.61027,10.395622999999999,10.492424,10.492424,24746900
1989,2008-09-02,10.606061,10.656566,10.063131,10.130471,10.130471,37736500
1990,2008-09-03,10.16835,10.298821,10.126263,10.202021,10.202021,28150800
1991,2008-09-04,10.315657,10.391414,10.016835,10.021044,10.021044,43129100
1992,2008-09-05,9.840067,10.290403999999999,9.781145,10.004209,10.004209,54108600
1993,2008-09-08,10.197811,10.23569,9.751683,9.882154,9.882154,35996800
1994,2008-09-09,9.886364,10.012627,9.549664,9.553872,9.553872,34209600
1995,2008-09-10,9.532828,9.953704,9.507576,9.835858,9.835858,44264400
1996,2008-09-11,9.6633,9.86532,9.604377000000001,9.69276,9.69276,42032300
1997,2008-09-12,9.633839,9.646464,9.326599,9.490741,9.490741,41257800
1998,2008-09-15,9.191919,9.553872,9.132997,9.259259,9.259259,36402200
1999,2008-09-16,9.255051,9.713804,9.22138,9.600168,9.600168,51850200
2000,2008-09-17,9.431818,9.621212,9.158249,9.225589,9.225589,48324900
2001,2008-09-18,9.574916,9.840067,9.132997,9.680135,9.680135,56129400
2002,2008-09-19,9.974748,10.016835,9.297138,9.751683,9.751683,55266400
2003,2008-09-22,9.747475,9.751683,9.099326,9.103536,9.103536,34278700
2004,2008-09-23,9.191919,9.318182,9.036196,9.040403999999999,9.040403999999999,41534100
2005,2008-09-24,9.095118,9.187711,8.897306,9.103536,9.103536,30962800
2006,2008-09-25,9.187711,9.524411,8.943603,9.410774,9.410774,35850500
2007,2008-09-26,9.158249,9.537037,9.15404,9.499158,9.499158,28451600
2008,2008-09-29,9.377105,9.537037,8.396464,8.396464,8.396464,53559000
2009,2008-09-30,8.619529,9.427609,8.543771000000001,9.419192,9.419192,48481800
2010,2008-10-01,9.267676,9.356061,8.733165,8.775252,8.775252,41177900
2011,2008-10-02,8.341751,8.417508,7.967172,8.059764,8.059764,60477200
2012,2008-10-03,8.152357,8.468014,7.967172,7.97138,7.97138,46623700
2013,2008-10-06,7.786194999999999,7.786194999999999,7.02862,7.529461,7.529461,88688000
2014,2008-10-07,7.622053999999999,7.773569,6.940236,6.944445,6.944445,53122100
2015,2008-10-08,6.788721000000001,7.613636,6.742424000000001,7.159091,7.159091,76022700
2016,2008-10-09,7.222222,7.247475,6.544613,6.717172,6.717172,59635600
2017,2008-10-10,6.372054,7.239057000000001,6.313130999999999,7.041246000000001,7.041246000000001,91729900
2018,2008-10-13,7.43266,7.626263000000001,7.041246000000001,7.617845,7.617845,56432300
2019,2008-10-14,7.840909,7.891414,7.3989899999999995,7.46633,7.46633,59708800
2020,2008-10-15,7.150672999999999,7.159091,6.31734,6.45202,6.45202,98327600
2021,2008-10-16,6.157407,6.300505,5.761785,6.300505,6.300505,116042800
2022,2008-10-17,6.127946,7.592592999999999,6.001684,6.460438,6.460438,58500400
2023,2008-10-20,6.464646,6.628788,6.2457910000000005,6.510943,6.510943,35638800
2024,2008-10-21,6.3973059999999995,6.510943,6.2457910000000005,6.258418,6.258418,30737800
2025,2008-10-22,6.237374,6.380471,6.165825,6.325758,6.325758,47804600
2026,2008-10-23,6.262626,6.481482,6.069024,6.447812,6.447812,62860400
2027,2008-10-24,5.993266,6.48569,5.963805000000001,6.2668349999999995,6.2668349999999995,61141100
2028,2008-10-27,6.18266,6.4688550000000005,6.106902,6.11532,6.11532,40262900
2029,2008-10-28,6.35101,6.7045449999999995,6.060606,6.6792929999999995,6.6792929999999995,49028900
2030,2008-10-29,6.6792929999999995,6.771885,6.338384,6.380471,6.380471,38026900
2031,2008-10-30,6.620369999999999,6.700336999999999,6.325758,6.477273,6.477273,38165900
2032,2008-10-31,6.4099330000000005,6.607744,6.342593,6.426768,6.426768,31496000
2033,2008-11-03,6.28367,6.447812,6.241582,6.31734,6.31734,33929200
2034,2008-11-04,6.430976,6.641414,6.338384,6.628788,6.628788,27435600
2035,2008-11-05,6.548821,6.603535000000001,6.186869000000001,6.195286,6.195286,30379700
2036,2008-11-06,6.153199,6.313130999999999,5.84596,5.875421,5.875421,42951900
2037,2008-11-07,5.963805000000001,6.106902,5.858586,5.972222,5.972222,26579300
2038,2008-11-10,6.14899,6.157407,5.631313,5.770201999999999,5.770201999999999,33378700
2039,2008-11-11,5.698653,5.736532,5.40404,5.492424,5.492424,48921100
2040,2008-11-12,5.429293,5.492424,5.172559,5.176768,5.176768,34527500
2041,2008-11-13,5.172559,5.803872,4.793771,5.7954550000000005,5.7954550000000005,69752700
2042,2008-11-14,5.5723910000000005,5.719697,5.20202,5.20202,5.20202,59095600
2043,2008-11-17,5.185185,5.340909,5.0,5.138889,5.138889,50874900
2044,2008-11-18,5.294613,5.315657,4.936869000000001,5.176768,5.176768,48724600
2045,2008-11-19,5.155724,5.307239,4.920033,4.920033,4.920033,56015100
2046,2008-11-20,4.915825,5.189394,4.688552,4.701179,4.701179,64500500
2047,2008-11-21,4.83165,5.058923,4.591751,5.054714,5.054714,69022000
2048,2008-11-24,5.13468,5.450337,5.03367,5.387206,5.387206,64112500
2049,2008-11-25,5.484007,5.568182,5.294613,5.420876,5.420876,52697000
2050,2008-11-26,5.366162,5.694445,5.303030000000001,5.673401,5.673401,33211700
2051,2008-11-28,5.601852,5.618687,5.450337,5.5260940000000005,5.5260940000000005,17172300
2052,2008-12-01,5.458754,5.484007,5.138889,5.1473059999999995,5.1473059999999995,35860900
2053,2008-12-02,5.26936,5.601852,5.26936,5.580808,5.580808,56279500
2054,2008-12-03,5.450337,5.8543769999999995,5.408249,5.736532,5.736532,51607400
2055,2008-12-04,5.63973,5.824916,5.479798000000001,5.63973,5.63973,48176200
2056,2008-12-05,5.534512,5.883838,5.378788,5.875421,5.875421,48859800
2057,2008-12-08,5.9133,6.111111,5.858586,6.001684,6.001684,40893300
2058,2008-12-09,5.968013,6.161616,5.850168,5.968013,5.968013,40623600
2059,2008-12-10,5.917509,5.989057,5.568182,5.803872,5.803872,43337200
2060,2008-12-11,5.774411,5.972222,5.669192,5.803872,5.803872,36340400
2061,2008-12-12,5.7239059999999995,6.064815,5.635522,6.005892,6.005892,39860000
2062,2008-12-15,5.98064,6.043771,5.791246,5.8543769999999995,5.8543769999999995,33452800
2063,2008-12-16,5.909091,6.435185,5.909091,6.38468,6.38468,58156600
2064,2008-12-17,6.31734,6.515152,6.262626,6.321549,6.321549,37392000
2065,2008-12-18,6.38468,6.405724,6.010101000000001,6.14899,6.14899,34072300
2066,2008-12-19,6.064815,6.195286,6.005892,6.08165,6.08165,42496800
2067,2008-12-22,6.094276,6.132155,5.787037000000001,5.934343,5.934343,26177100
2068,2008-12-23,6.0311449999999995,6.0311449999999995,5.61027,5.732323,5.732323,37592300
2069,2008-12-24,5.736532,5.791246,5.7028620000000005,5.744949,5.744949,6294200
2070,2008-12-26,5.765993,5.879630000000001,5.694445,5.7239059999999995,5.7239059999999995,8176700
2071,2008-12-29,5.749158,5.791246,5.517677,5.63973,5.63973,17495900
2072,2008-12-30,5.673401,5.875421,5.627104,5.875421,5.875421,22559100
2073,2008-12-31,5.782828,5.993266,5.707071,5.875421,5.875421,24617200
2074,2009-01-02,5.904882,6.195286,5.81229,6.170033,6.170033,21384900
2075,2009-01-05,6.157407,6.258418,5.997475,6.21633,6.21633,24705800
2076,2009-01-06,6.220539,6.515152,6.203704,6.388889,6.388889,30629000
2077,2009-01-07,6.119529,6.212121,6.04798,6.140573000000001,6.140573000000001,23087300
2078,2009-01-08,6.085858999999999,6.228956,6.010101000000001,6.174242,6.174242,24447800
2079,2009-01-09,6.153199,6.203704,5.921717,5.972222,5.972222,22111200
2080,2009-01-12,6.035354,6.060606,5.862794,5.896465,5.896465,24921600
2081,2009-01-13,5.934343,6.005892,5.829124,5.946969999999999,5.946969999999999,40279300
2082,2009-01-14,5.761785,5.77862,5.378788,5.43771,5.43771,48435700
2083,2009-01-15,5.505051,5.7239059999999995,5.399832,5.656566000000001,5.656566000000001,43979500
2084,2009-01-16,5.761785,5.770201999999999,5.429293,5.580808,5.580808,45996700
2085,2009-01-20,5.559764,5.606061,5.26936,5.281987,5.281987,34458600
2086,2009-01-21,5.420876,5.614478,5.353535,5.589226,5.589226,43087800
2087,2009-01-22,5.037879,5.037879,4.814815,4.911616,4.911616,103109600
2088,2009-01-23,4.810606,5.113636,4.768518,5.050505,5.050505,47376000
2089,2009-01-26,5.050505,5.126263,4.886364,4.9957910000000005,4.9957910000000005,27836900
2090,2009-01-27,5.0168349999999995,5.126263,4.96633,5.088384,5.088384,27215800
2091,2009-01-28,5.2188550000000005,5.450337,5.172559,5.353535,5.353535,32562300
2092,2009-01-29,5.281987,5.374579,5.138889,5.155724,5.155724,30596400
2093,2009-01-30,5.223064,5.223064,5.037879,5.058923,5.058923,29105200
2094,2009-02-02,5.037879,5.214646,5.021044,5.1473059999999995,5.1473059999999995,25870600
2095,2009-02-03,5.155724,5.43771,5.109426999999999,5.40404,5.40404,39930800
2096,2009-02-04,5.425084,5.500842,5.244108,5.303030000000001,5.303030000000001,28186000
2097,2009-02-05,5.252525,5.585017,5.1936029999999995,5.559764,5.559764,35869900
2098,2009-02-06,5.475589,5.761785,5.47138,5.736532,5.736532,29358800
2099,2009-02-09,5.698653,5.883838,5.63973,5.829124,5.829124,22490900
2100,2009-02-10,5.761785,5.841751,5.585017,5.618687,5.618687,51824300
2101,2009-02-11,5.656566000000001,5.736532,5.568182,5.618687,5.618687,35012000
2102,2009-02-12,5.568182,5.631313,5.429293,5.631313,5.631313,41892600
2103,2009-02-13,5.635522,5.690236,5.496633,5.551347,5.551347,20521200
2104,2009-02-17,5.353535,5.353535,5.16835,5.185185,5.185185,27282100
2105,2009-02-18,5.189394,5.345118,5.092593,5.256734,5.256734,24277200
2106,2009-02-19,5.319865,5.370369999999999,5.084175,5.117845,5.117845,25549600
2107,2009-02-20,5.071549,5.197812,5.029461,5.126263,5.126263,33453100
2108,2009-02-23,5.155724,5.180976,4.823232,4.8526940000000005,4.8526940000000005,33712300
2109,2009-02-24,4.890573000000001,5.0,4.772727,4.970539,4.970539,40542100
2110,2009-02-25,4.903199,5.113636,4.877946,4.936869000000001,4.936869000000001,46282500
2111,2009-02-26,5.0042089999999995,5.079967,4.79798,4.819024,4.819024,27520200
2112,2009-02-27,4.734848,4.747475,4.419192,4.574916,4.574916,71131200
2113,2009-03-02,4.4739059999999995,4.6170029999999995,4.326599,4.419192,4.419192,59614000
2114,2009-03-03,4.368687,4.515993,4.364478,4.385522,4.385522,49389100
2115,2009-03-04,4.482323,4.625421,4.385522,4.549663,4.549663,52590600
2116,2009-03-05,4.465488,4.541246,4.385522,4.402357,4.402357,54401300
